City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
148,Avera,US,2022-09-23 15:56:40,33.194,-82.5271,71.11,27,3,11.59,clear sky
149,Revelstoke,CA,2022-09-23 15:56:40,50.9832,-118.2023,44.62,100,100,2.3,overcast clouds
150,Harper,LR,2022-09-23 15:56:40,4.375,-7.7169,78.15,83,98,9.1,moderate rain
151,Sao Joao Da Barra,BR,2022-09-23 15:55:14,-21.6403,-41.0511,80.69,66,87,24.32,overcast clouds
152,Yendi,GH,2022-09-23 15:56:41,9.4427,-0.0099,85.8,68,74,4.52,light rain
153,Cache Creek,CA,2022-09-23 15:56:41,50.8101,-121.3246,55.9,69,57,3.74,broken clouds
154,Lompoc,US,2022-09-23 15:56:41,34.6391,-120.4579,74.79,46,0,2.51,clear sky
155,Puerto Ayora,EC,2022-09-23 15:56:42,-0.7393,-90.3518,67.55,94,99,7.0,overcast clouds
156,Paamiut,GL,2022-09-23 15:56:42,61.994,-49.6678,47.44,88,100,30.38,light rain
157,Atar,MR,2022-09-23 15:56:42,20.5169,-13.0499,100.98,26,18,17.81,few clouds
158,Moranbah,AU,2022-09-23 15:56:43,-22.0016,148.0466,66.36,50,0,2.48,clear sky
159,Arraial Do Cabo,BR,2022-09-23 15:56:43,-22.9661,-42.0278,75.16,73,0,23.02,clear sky
160,Dumai,ID,2022-09-23 15:56:43,1.6833,101.45,73.33,97,81,3.56,broken clouds
161,Taoudenni,ML,2022-09-23 15:56:43,22.6783,-3.9836,108.12,13,17,0.98,few clouds
162,Yumen,CN,2022-09-23 15:56:44,40.2833,97.2,60.48,22,100,7.31,overcast clouds
163,Dagda,LV,2022-09-23 15:56:44,56.0951,27.5372,47.53,80,91,4.47,overcast clouds
164,Mokhsogollokh,RU,2022-09-23 15:56:45,61.4681,128.9203,29.43,86,87,7.78,overcast clouds
165,Copiapo,CL,2022-09-23 15:56:45,-27.3667,-70.3333,55.09,34,3,7.76,clear sky
166,Marica,BR,2022-09-23 15:56:45,-22.9194,-42.8186,73.35,69,85,16.87,overcast clouds
167,Kahului,US,2022-09-23 15:56:45,20.8947,-156.47,78.84,79,82,4.0,broken clouds
168,Seoul,KR,2022-09-23 15:56:46,37.5683,126.9778,62.04,75,0,4.61,clear sky
169,Chokurdakh,RU,2022-09-23 15:56:47,70.6333,147.9167,33.91,82,100,3.38,overcast clouds
170,Kruisfontein,ZA,2022-09-23 15:56:49,-34.0033,24.7314,57.88,55,99,6.93,overcast clouds
171,Pevek,RU,2022-09-23 15:56:49,69.7008,170.3133,32.77,90,17,14.9,few clouds
